column,dtype,pct_non_null,is_constant
home_pfr_rec_receiving_drop_pct_allowed_roll5,float64,50.5,False
home_pfr_rec_receiving_drop_pct_matchup_ewma,float64,50.2,False
home_pfr_rec_receiving_drop_pct_matchup_roll5,float64,50.2,False
home_pfr_rec_receiving_drop_pct_produced_ewma,float64,50.2,False
home_pfr_rec_receiving_drop_pct_produced_roll5,float64,50.2,False
home_pfr_rec_receiving_drop_produced_ewma,float64,50.2,False
home_pfr_rec_receiving_drop_produced_roll5,float64,50.2,False
home_pfr_rec_receiving_int_allowed_ewma,float64,50.5,False
home_pfr_rec_receiving_int_allowed_roll5,float64,50.5,False
home_pfr_rec_receiving_int_matchup_ewma,float64,50.2,False
home_pfr_rec_receiving_int_matchup_roll5,float64,50.2,False
home_pfr_rec_receiving_int_produced_ewma,float64,50.2,False
home_pfr_rec_receiving_int_produced_roll5,float64,50.2,False
home_pfr_rec_receiving_rat_allowed_ewma,float64,50.5,False
home_pfr_rec_receiving_rat_allowed_roll5,float64,50.5,False
home_pfr_rec_receiving_rat_matchup_ewma,float64,50.2,False
home_pfr_rec_receiving_rat_matchup_roll5,float64,50.2,False
home_pfr_rec_receiving_rat_produced_ewma,float64,50.2,False
home_pfr_rec_receiving_rat_produced_roll5,float64,50.2,False
home_pfr_rec_rushing_broken_tackles_allowed_ewma,float64,0.0,True
home_pfr_rec_rushing_broken_tackles_allowed_roll5,float64,0.0,True
home_pfr_rec_rushing_broken_tackles_matchup_ewma,float64,0.0,True
home_pfr_rec_rushing_broken_tackles_matchup_roll5,float64,0.0,True
home_pfr_rec_rushing_broken_tackles_produced_ewma,float64,0.0,True
home_pfr_rec_rushing_broken_tackles_produced_roll5,float64,0.0,True
home_pfr_rush_carries_allowed_ewma,float64,50.5,False
home_pfr_rush_carries_allowed_roll5,float64,50.5,False
home_pfr_rush_carries_matchup_ewma,float64,50.2,False
home_pfr_rush_carries_matchup_roll5,float64,50.2,False
home_pfr_rush_carries_produced_ewma,float64,50.2,False
home_pfr_rush_carries_produced_roll5,float64,50.2,False
home_pfr_rush_receiving_broken_tackles_allowed_ewma,float64,0.0,True
home_pfr_rush_receiving_broken_tackles_allowed_roll5,float64,0.0,True
home_pfr_rush_receiving_broken_tackles_matchup_ewma,float64,0.0,True
home_pfr_rush_receiving_broken_tackles_matchup_roll5,float64,0.0,True
home_pfr_rush_receiving_broken_tackles_produced_ewma,float64,0.0,True
home_pfr_rush_receiving_broken_tackles_produced_roll5,float64,0.0,True
home_pfr_rush_rushing_broken_tackles_allowed_ewma,float64,50.5,False
home_pfr_rush_rushing_broken_tackles_allowed_roll5,float64,50.5,False
home_pfr_rush_rushing_broken_tackles_matchup_ewma,float64,50.2,False
home_pfr_rush_rushing_broken_tackles_matchup_roll5,float64,50.2,False
home_pfr_rush_rushing_broken_tackles_produced_ewma,float64,50.2,False
home_pfr_rush_rushing_broken_tackles_produced_roll5,float64,50.2,False
home_pfr_rush_rushing_yards_after_contact_allowed_ewma,float64,50.5,False
home_pfr_rush_rushing_yards_after_contact_allowed_roll5,float64,50.5,False
home_pfr_rush_rushing_yards_after_contact_avg_allowed_ewma,float64,50.5,False
home_pfr_rush_rushing_yards_after_contact_avg_allowed_roll5,float64,50.5,False
home_pfr_rush_rushing_yards_after_contact_avg_matchup_ewma,float64,50.2,False
home_pfr_rush_rushing_yards_after_contact_avg_matchup_roll5,float64,50.2,False
home_pfr_rush_rushing_yards_after_contact_avg_produced_ewma,float64,50.2,False
home_pfr_rush_rushing_yards_after_contact_avg_produced_roll5,float64,50.2,False
home_pfr_rush_rushing_yards_after_contact_matchup_ewma,float64,50.2,False
home_pfr_rush_rushing_yards_after_contact_matchup_roll5,float64,50.2,False
home_pfr_rush_rushing_yards_after_contact_produced_ewma,float64,50.2,False
home_pfr_rush_rushing_yards_after_contact_produced_roll5,float64,50.2,False
home_pfr_rush_rushing_yards_before_contact_allowed_ewma,float64,50.5,False
home_pfr_rush_rushing_yards_before_contact_allowed_roll5,float64,50.5,False
home_pfr_rush_rushing_yards_before_contact_avg_allowed_ewma,float64,50.5,False
home_pfr_rush_rushing_yards_before_contact_avg_allowed_roll5,float64,50.5,False
home_pfr_rush_rushing_yards_before_contact_avg_matchup_ewma,float64,50.2,False
home_pfr_rush_rushing_yards_before_contact_avg_matchup_roll5,float64,50.2,False
home_pfr_rush_rushing_yards_before_contact_avg_produced_ewma,float64,50.2,False
home_pfr_rush_rushing_yards_before_contact_avg_produced_roll5,float64,50.2,False
home_pfr_rush_rushing_yards_before_contact_matchup_ewma,float64,50.2,False
home_pfr_rush_rushing_yards_before_contact_matchup_roll5,float64,50.2,False
home_pfr_rush_rushing_yards_before_contact_produced_ewma,float64,50.2,False
home_pfr_rush_rushing_yards_before_contact_produced_roll5,float64,50.2,False
home_pt_att_allowed_ewma,float64,99.6,False
home_pt_att_allowed_roll5,float64,99.6,False
home_pt_att_matchup_ewma,float64,95.1,False
home_pt_att_matchup_roll5,float64,95.1,False
home_pt_att_produced_ewma,float64,95.2,False
home_pt_att_produced_roll5,float64,95.2,False
home_pt_blocked_allowed_ewma,float64,99.6,False
home_pt_blocked_allowed_roll5,float64,99.6,False
home_pt_blocked_matchup_ewma,float64,95.1,False
home_pt_blocked_matchup_roll5,float64,95.1,False
home_pt_blocked_produced_ewma,float64,95.2,False
home_pt_blocked_produced_roll5,float64,95.2,False
home_pt_downed_allowed_ewma,float64,99.6,False
home_pt_downed_allowed_roll5,float64,99.6,False
home_pt_downed_matchup_ewma,float64,95.1,False
home_pt_downed_matchup_roll5,float64,95.1,False
home_pt_downed_produced_ewma,float64,95.2,False
home_pt_downed_produced_roll5,float64,95.2,False
home_pt_fair_caught_allowed_ewma,float64,99.6,False
home_pt_fair_caught_allowed_roll5,float64,99.6,False
home_pt_fair_caught_matchup_ewma,float64,95.1,False
home_pt_fair_caught_matchup_roll5,float64,95.1,False
home_pt_fair_caught_produced_ewma,float64,95.2,False
home_pt_fair_caught_produced_roll5,float64,95.2,False
home_pt_inside_20_allowed_ewma,float64,99.6,False
home_pt_inside_20_allowed_roll5,float64,99.6,False
home_pt_inside_20_matchup_ewma,float64,95.1,False
home_pt_inside_20_matchup_roll5,float64,95.1,False
home_pt_inside_20_produced_ewma,float64,95.2,False
home_pt_inside_20_produced_roll5,float64,95.2,False
home_pt_long_allowed_ewma,float64,99.6,False
home_pt_long_allowed_roll5,float64,99.6,False
home_pt_long_matchup_ewma,float64,95.1,False
home_pt_long_matchup_roll5,float64,95.1,False
home_pt_long_produced_ewma,float64,95.2,False
home_pt_long_produced_roll5,float64,95.2,False
home_pt_net_yards_allowed_ewma,float64,99.6,False
home_pt_net_yards_allowed_roll5,float64,99.6,False
home_pt_net_yards_matchup_ewma,float64,95.1,False
home_pt_net_yards_matchup_roll5,float64,95.1,False
home_pt_net_yards_produced_ewma,float64,95.2,False
home_pt_net_yards_produced_roll5,float64,95.2,False
home_pt_out_of_bounds_allowed_ewma,float64,99.6,False
home_pt_out_of_bounds_allowed_roll5,float64,99.6,False
home_pt_out_of_bounds_matchup_ewma,float64,95.1,False
home_pt_out_of_bounds_matchup_roll5,float64,95.1,False
home_pt_out_of_bounds_produced_ewma,float64,95.2,False
home_pt_out_of_bounds_produced_roll5,float64,95.2,False
home_pt_return_tds_allowed_ewma,float64,99.6,False
home_pt_return_tds_allowed_roll5,float64,99.6,False
home_pt_return_tds_matchup_ewma,float64,95.1,False
home_pt_return_tds_matchup_roll5,float64,95.1,False
home_pt_return_tds_produced_ewma,float64,95.2,False
home_pt_return_tds_produced_roll5,float64,95.2,False
home_pt_return_yards_allowed_ewma,float64,99.6,False
home_pt_return_yards_allowed_roll5,float64,99.6,False
home_pt_return_yards_matchup_ewma,float64,95.1,False
home_pt_return_yards_matchup_roll5,float64,95.1,False
home_pt_return_yards_produced_ewma,float64,95.2,False
home_pt_return_yards_produced_roll5,float64,95.2,False
home_pt_returned_allowed_ewma,float64,99.6,False
home_pt_returned_allowed_roll5,float64,99.6,False
home_pt_returned_matchup_ewma,float64,95.1,False
home_pt_returned_matchup_roll5,float64,95.1,False
home_pt_returned_produced_ewma,float64,95.2,False
home_pt_returned_produced_roll5,float64,95.2,False
home_pt_touchback_allowed_ewma,float64,99.6,False
home_pt_touchback_allowed_roll5,float64,99.6,False
home_pt_touchback_matchup_ewma,float64,95.1,False
home_pt_touchback_matchup_roll5,float64,95.1,False
home_pt_touchback_produced_ewma,float64,95.2,False
home_pt_touchback_produced_roll5,float64,95.2,False
home_pt_yards_allowed_ewma,float64,99.6,False
home_pt_yards_allowed_roll5,float64,99.6,False
home_pt_yards_matchup_ewma,float64,95.1,False
home_pt_yards_matchup_roll5,float64,95.1,False
home_pt_yards_produced_ewma,float64,95.2,False
home_pt_yards_produced_roll5,float64,95.2,False
home_punt_return_yards_allowed_ewma,float64,99.6,False
home_punt_return_yards_allowed_roll5,float64,99.6,False
home_punt_return_yards_matchup_ewma,float64,95.1,False
home_punt_return_yards_matchup_roll5,float64,95.1,False
home_punt_return_yards_produced_ewma,float64,95.2,False
home_punt_return_yards_produced_roll5,float64,95.2,False
home_punt_returns_allowed_ewma,float64,99.6,False
home_punt_returns_allowed_roll5,float64,99.6,False
home_punt_returns_matchup_ewma,float64,95.1,False
home_punt_returns_matchup_roll5,float64,95.1,False
home_punt_returns_produced_ewma,float64,95.2,False
home_punt_returns_produced_roll5,float64,95.2,False
home_receiving_10_allowed_ewma,float64,99.6,False
home_receiving_10_allowed_roll5,float64,99.6,False
home_receiving_10_matchup_ewma,float64,95.1,False
home_receiving_10_matchup_roll5,float64,95.1,False
home_receiving_10_produced_ewma,float64,95.2,False
home_receiving_10_produced_roll5,float64,95.2,False
home_receiving_16_allowed_ewma,float64,99.6,False
home_receiving_16_allowed_roll5,float64,99.6,False
home_receiving_16_matchup_ewma,float64,95.1,False
home_receiving_16_matchup_roll5,float64,95.1,False
home_receiving_16_produced_ewma,float64,95.2,False
home_receiving_16_produced_roll5,float64,95.2,False
home_receiving_20_allowed_ewma,float64,99.6,False
home_receiving_20_allowed_roll5,float64,99.6,False
home_receiving_20_matchup_ewma,float64,95.1,False
home_receiving_20_matchup_roll5,float64,95.1,False
home_receiving_20_produced_ewma,float64,95.2,False
home_receiving_20_produced_roll5,float64,95.2,False
home_receiving_2pt_conversions_allowed_ewma,float64,99.6,False
home_receiving_2pt_conversions_allowed_roll5,float64,99.6,False
home_receiving_2pt_conversions_matchup_ewma,float64,95.1,False
home_receiving_2pt_conversions_matchup_roll5,float64,95.1,False
home_receiving_2pt_conversions_produced_ewma,float64,95.2,False
home_receiving_2pt_conversions_produced_roll5,float64,95.2,False
home_receiving_40_allowed_ewma,float64,99.6,False
home_receiving_40_allowed_roll5,float64,99.6,False
home_receiving_40_matchup_ewma,float64,95.1,False
home_receiving_40_matchup_roll5,float64,95.1,False
home_receiving_40_produced_ewma,float64,95.2,False
home_receiving_40_produced_roll5,float64,95.2,False
home_receiving_air_yards_allowed_ewma,float64,99.6,False
home_receiving_air_yards_allowed_roll5,float64,99.6,False
home_receiving_air_yards_matchup_ewma,float64,95.1,False
home_receiving_air_yards_matchup_roll5,float64,95.1,False
home_receiving_air_yards_per_target_allowed_ewma,float64,99.6,False
home_receiving_air_yards_per_target_allowed_roll5,float64,99.6,False
home_receiving_air_yards_per_target_matchup_ewma,float64,95.1,False
home_receiving_air_yards_per_target_matchup_roll5,float64,95.1,False
home_receiving_air_yards_per_target_produced_ewma,float64,95.2,False
home_receiving_air_yards_per_target_produced_roll5,float64,95.2,False
home_receiving_air_yards_produced_ewma,float64,95.2,False
home_receiving_air_yards_produced_roll5,float64,95.2,False
home_receiving_epa_allowed_ewma,float64,99.6,False
home_receiving_epa_allowed_roll5,float64,99.6,False
home_receiving_epa_matchup_ewma,float64,95.1,False
home_receiving_epa_matchup_roll5,float64,95.1,False
home_receiving_epa_per_target_allowed_ewma,float64,99.6,False
home_receiving_epa_per_target_allowed_roll5,float64,99.6,False
home_receiving_epa_per_target_matchup_ewma,float64,95.1,False
home_receiving_epa_per_target_matchup_roll5,float64,95.1,False
home_receiving_epa_per_target_produced_ewma,float64,95.2,False
home_receiving_epa_per_target_produced_roll5,float64,95.2,False
home_receiving_epa_produced_ewma,float64,95.2,False
home_receiving_epa_produced_roll5,float64,95.2,False
home_receiving_first_down_rate_allowed_ewma,float64,99.6,False
home_receiving_first_down_rate_allowed_roll5,float64,99.6,False
home_receiving_first_down_rate_matchup_ewma,float64,95.1,False
home_receiving_first_down_rate_matchup_roll5,float64,95.1,False
home_receiving_first_down_rate_produced_ewma,float64,95.2,False
home_receiving_first_down_rate_produced_roll5,float64,95.2,False
home_receiving_first_downs_allowed_ewma,float64,99.6,False
home_receiving_first_downs_allowed_roll5,float64,99.6,False
home_receiving_first_downs_matchup_ewma,float64,95.1,False
home_receiving_first_downs_matchup_roll5,float64,95.1,False
home_receiving_first_downs_produced_ewma,float64,95.2,False
home_receiving_first_downs_produced_roll5,float64,95.2,False
home_receiving_fumbles_allowed_ewma,float64,99.6,False
home_receiving_fumbles_allowed_roll5,float64,99.6,False
home_receiving_fumbles_lost_allowed_ewma,float64,99.6,False
home_receiving_fumbles_lost_allowed_roll5,float64,99.6,False
home_receiving_fumbles_lost_matchup_ewma,float64,95.1,False
home_receiving_fumbles_lost_matchup_roll5,float64,95.1,False
home_receiving_fumbles_lost_produced_ewma,float64,95.2,False
home_receiving_fumbles_lost_produced_roll5,float64,95.2,False
home_receiving_fumbles_matchup_ewma,float64,95.1,False
home_receiving_fumbles_matchup_roll5,float64,95.1,False
home_receiving_fumbles_produced_ewma,float64,95.2,False
home_receiving_fumbles_produced_roll5,float64,95.2,False
home_receiving_tds_allowed_ewma,float64,99.6,False
home_receiving_tds_allowed_roll5,float64,99.6,False
home_receiving_tds_matchup_ewma,float64,95.1,False
home_receiving_tds_matchup_roll5,float64,95.1,False
home_receiving_tds_produced_ewma,float64,95.2,False
home_receiving_tds_produced_roll5,float64,95.2,False
home_receiving_yac_per_reception_allowed_ewma,float64,99.6,False
home_receiving_yac_per_reception_allowed_roll5,float64,99.6,False
home_receiving_yac_per_reception_matchup_ewma,float64,95.1,False
home_receiving_yac_per_reception_matchup_roll5,float64,95.1,False
home_receiving_yac_per_reception_produced_ewma,float64,95.2,False
home_receiving_yac_per_reception_produced_roll5,float64,95.2,False
home_receiving_yards_after_catch_allowed_ewma,float64,99.6,False
home_receiving_yards_after_catch_allowed_roll5,float64,99.6,False
home_receiving_yards_after_catch_matchup_ewma,float64,95.1,False
home_receiving_yards_after_catch_matchup_roll5,float64,95.1,False
home_receiving_yards_after_catch_produced_ewma,float64,95.2,False
home_receiving_yards_after_catch_produced_roll5,float64,95.2,False
home_receiving_yards_allowed_ewma,float64,99.6,False
home_receiving_yards_allowed_roll5,float64,99.6,False
home_receiving_yards_matchup_ewma,float64,95.1,False
home_receiving_yards_matchup_roll5,float64,95.1,False
home_receiving_yards_produced_ewma,float64,95.2,False
home_receiving_yards_produced_roll5,float64,95.2,False
home_receptions_allowed_ewma,float64,99.6,False
home_receptions_allowed_roll5,float64,99.6,False
home_receptions_matchup_ewma,float64,95.1,False
home_receptions_matchup_roll5,float64,95.1,False
home_receptions_produced_ewma,float64,95.2,False
home_receptions_produced_roll5,float64,95.2,False
home_rest,int32,100.0,False
home_rushing_10_allowed_ewma,float64,99.6,False
home_rushing_10_allowed_roll5,float64,99.6,False
home_rushing_10_matchup_ewma,float64,95.1,False
home_rushing_10_matchup_roll5,float64,95.1,False
home_rushing_10_produced_ewma,float64,95.2,False
home_rushing_10_produced_roll5,float64,95.2,False
home_rushing_12_allowed_ewma,float64,99.6,False
home_rushing_12_allowed_roll5,float64,99.6,False
home_rushing_12_matchup_ewma,float64,95.1,False
home_rushing_12_matchup_roll5,float64,95.1,False
home_rushing_12_produced_ewma,float64,95.2,False
home_rushing_12_produced_roll5,float64,95.2,False
home_rushing_20_allowed_ewma,float64,99.6,False
home_rushing_20_allowed_roll5,float64,99.6,False
home_rushing_20_matchup_ewma,float64,95.1,False
home_rushing_20_matchup_roll5,float64,95.1,False
home_rushing_20_produced_ewma,float64,95.2,False
home_rushing_20_produced_roll5,float64,95.2,False
home_rushing_2pt_conversions_allowed_ewma,float64,99.6,False
home_rushing_2pt_conversions_allowed_roll5,float64,99.6,False
home_rushing_2pt_conversions_matchup_ewma,float64,95.1,False
home_rushing_2pt_conversions_matchup_roll5,float64,95.1,False
home_rushing_2pt_conversions_produced_ewma,float64,95.2,False
home_rushing_2pt_conversions_produced_roll5,float64,95.2,False
home_rushing_40_allowed_ewma,float64,99.6,False
home_rushing_40_allowed_roll5,float64,99.6,False
home_rushing_40_matchup_ewma,float64,95.1,False
home_rushing_40_matchup_roll5,float64,95.1,False
home_rushing_40_produced_ewma,float64,95.2,False
home_rushing_40_produced_roll5,float64,95.2,False
home_rushing_epa_allowed_ewma,float64,99.6,False
home_rushing_epa_allowed_roll5,float64,99.6,False
home_rushing_epa_matchup_ewma,float64,95.1,False
home_rushing_epa_matchup_roll5,float64,95.1,False
home_rushing_epa_per_play_allowed_ewma,float64,99.6,False
home_rushing_epa_per_play_allowed_roll5,float64,99.6,False
home_rushing_epa_per_play_matchup_ewma,float64,95.1,False
home_rushing_epa_per_play_matchup_roll5,float64,95.1,False
home_rushing_epa_per_play_produced_ewma,float64,95.2,False
home_rushing_epa_per_play_produced_roll5,float64,95.2,False
home_rushing_epa_produced_ewma,float64,95.2,False
home_rushing_epa_produced_roll5,float64,95.2,False
home_rushing_first_down_rate_allowed_ewma,float64,99.6,False
home_rushing_first_down_rate_allowed_roll5,float64,99.6,False
home_rushing_first_down_rate_matchup_ewma,float64,95.1,False
home_rushing_first_down_rate_matchup_roll5,float64,95.1,False
